Data	etched_(PECVD_SiO2)_20sec
Recipe	SINGH
Site Name	
Points	3356
X-Resolution	0.400000
X-Coord	-5106.42
Y-Coord	1020.80
	       Raw	Intermediate	    Normal	 Roughness	  Waviness
350	  -88680.9	  -5115.54	     -5181	     -5181	     -5181
351	  -88671.1	  -5105.78	  -5195.03	  -5195.03	  -5195.03
352	  -88861.8	  -5296.53	  -5228.38	  -5228.38	  -5228.38
353	  -88866.2	  -5300.87	  -5259.63	  -5259.63	  -5259.63
354	  -88792.5	  -5227.16	  -5286.85	  -5286.85	  -5286.85
355	  -88836.9	   -5271.6	  -5332.46	  -5332.46	  -5332.46
356	  -88989.7	  -5424.42	  -5402.75	  -5402.75	  -5402.75
357	  -89081.9	  -5516.54	  -5491.23	  -5491.23	  -5491.23
358	  -89062.3	  -5497.03	  -5634.57	  -5634.57	  -5634.57
359	    -89136	  -5570.73	  -5924.82	  -5924.82	  -5924.82
360	  -89698.5	  -6133.23	  -6409.85	  -6409.85	  -6409.85
361	  -90860.4	  -7295.05	  -6982.94	  -6982.94	  -6982.94
362	  -91377.3	  -7812.03	  -7450.84	  -7450.84	  -7450.84
363	  -91349.2	  -7783.85	  -7721.16	  -7721.16	  -7721.16
364	    -91463	  -7897.65	   -7841.3	   -7841.3	   -7841.3
365	  -91494.4	  -7929.08	  -7887.94	  -7887.94	  -7887.94
366	  -91445.6	  -7880.31	  -7906.72	  -7906.72	  -7906.72
367	  -91479.2	  -7913.91	  -7918.97	  -7918.97	  -7918.97
368	  -91524.7	  -7959.43	  -7926.95	  -7926.95	  -7926.95
369	  -91509.6	  -7944.25	   -7926.9	   -7926.9	   -7926.9
