Data	etched_(PECVD_SiO2+PR)_3min_2
Recipe	SINGH
Site Name	
Points	436
X-Resolution	0.400000
X-Coord	21674.10
Y-Coord	4835.20
	       Raw	Intermediate	    Normal	 Roughness	  Waviness
305	   -989432	   13596.3	   13700.6	   13700.6	   13700.6
306	   -989452	   13576.8	   13617.7	   13617.7	   13617.7
307	   -989379	   13649.4	   13548.2	   13548.2	   13548.2
308	   -989578	   13451.1	   13471.2	   13471.2	   13471.2
309	   -989691	   13337.3	   13392.1	   13392.1	   13392.1
310	   -989688	   13340.5	     13322	     13322	     13322
311	   -989740	   13288.5	   13255.3	   13255.3	   13255.3
312	   -989884	   13144.3	   13188.1	   13188.1	   13188.1
313	   -989908	   13120.5	   13126.8	   13126.8	   13126.8
314	   -989932	   13096.6	   13072.8	   13072.8	   13072.8
315	   -990046	   12982.9	   13022.7	   13022.7	   13022.7
316	   -990032	   12996.9	   12970.5	   12970.5	   12970.5
317	   -990071	   12957.9	   12904.4	   12904.4	   12904.4
318	   -990207	   12821.4	   12822.7	   12822.7	   12822.7
319	   -990354	   12675.1	     12747	     12747	     12747
320	   -990373	   12655.6	   12696.2	   12696.2	   12696.2
321	   -990301	   12728.1	   12656.7	   12656.7	   12656.7
322	   -990389	   12639.3	   12601.5	   12601.5	   12601.5
323	   -990539	   12489.7	   12525.6	   12525.6	   12525.6
324	   -990560	   12469.1	   12438.5	   12438.5	   12438.5
325	   -990656	   12372.7	   12348.3	   12348.3	   12348.3
326	   -990859	     12170	   12269.7	   12269.7	   12269.7
327	   -990831	   12198.2	   12212.6	   12212.6	   12212.6
328	   -990763	   12265.4	     12158	     12158	     12158
329	   -990956	   12072.4	     12086	     12086	     12086
330	   -991086	   11942.4	   12009.5	   12009.5	   12009.5
331	   -991065	   11964.1	   11949.7	   11949.7	   11949.7
332	   -991137	   11891.4	   11911.5	   11911.5	   11911.5
333	   -991203	   11825.4	   11891.1	   11891.1	   11891.1
334	   -991078	   11951.1	   11870.4	   11870.4	   11870.4
335	   -991103	   11926.1	     11822	     11822	     11822
336	   -991381	   11647.6	   11749.4	   11749.4	   11749.4
337	   -991374	   11655.2	   11680.3	   11680.3	   11680.3
338	   -991329	   11699.6	   11617.5	   11617.5	   11617.5
339	   -991489	   11539.3	   11550.2	   11550.2	   11550.2
340	   -991639	   11389.7	   11488.9	   11488.9	   11488.9
341	   -991542	   11487.2	     11436	     11436	     11436
342	   -991539	   11489.4	   11365.8	   11365.8	   11365.8
343	   -991822	   11206.5	   11273.1	   11273.1	   11273.1
344	   -991947	   11081.9	   11191.7	   11191.7	   11191.7
345	   -991841	   11188.1	   11134.9	   11134.9	   11134.9
346	   -991861	   11167.5	   11078.6	   11078.6	   11078.6
347	   -992117	   10911.7	     11019	     11019	     11019
348	   -992127	   10901.9	   10977.2	   10977.2	   10977.2
349	   -991937	   11091.6	   10940.2	   10940.2	   10940.2
350	   -992109	   10919.3	   10874.9	   10874.9	   10874.9
351	   -992339	   10689.5	   10793.5	   10793.5	   10793.5
352	   -992351	   10677.6	   10733.3	   10733.3	   10733.3
353	   -992267	   10762.1	     10691	     10691	     10691
354	   -992334	   10694.9	   10633.3	   10633.3	   10633.3
355	   -992505	   10523.7	     10552	     10552	     10552
356	   -992599	   10429.4	   10468.5	   10468.5	   10468.5
357	   -992621	   10407.8	   10396.6	   10396.6	   10396.6
358	   -992688	   10340.6	   10330.9	   10330.9	   10330.9
359	   -992768	   10260.3	   10267.4	   10267.4	   10267.4
360	   -992855	   10173.6	   10212.6	   10212.6	   10212.6
361	   -992869	   10159.6	   10164.8	   10164.8	   10164.8
362	   -992818	   10210.5	     10105	     10105	     10105
363	   -993013	   10015.4	   10026.5	   10026.5	   10026.5
364	   -993209	   9819.25	   9956.15	   9956.15	   9956.15
365	   -993078	   9950.38	   9908.65	   9908.65	   9908.65
366	   -993061	   9967.69	   9855.68	   9855.68	   9855.68
367	   -993280	   9748.81	   9776.49	   9776.49	   9776.49
368	   -993407	      9622	   9688.71	   9688.71	   9688.71
369	   -993368	      9661	   9606.82	   9606.82	   9606.82
370	   -993474	   9554.81	   9526.93	   9526.93	   9526.93
371	   -993693	   9335.88	   9458.26	   9458.26	   9458.26
372	   -993606	   9422.56	   9412.03	   9412.03	   9412.03
373	   -993573	   9456.19	   9370.52	   9370.52	   9370.52
374	   -993736	    9292.5	   9314.87	   9314.87	   9314.87
375	   -993816	   9212.31	   9252.79	   9252.79	   9252.79
376	   -993804	   9224.25	   9190.62	   9190.62	   9190.62
377	   -993851	   9177.63	   9119.28	   9119.28	   9119.28
378	   -994048	   8980.38	   9043.74	   9043.74	   9043.74
379	   -994118	      8911	   8983.33	   8983.33	   8983.33
380	   -994006	   9022.63	   8931.69	   8931.69	   8931.69
381	   -994097	   8931.63	   8864.34	   8864.34	   8864.34
382	   -994356	   8672.56	   8790.56	   8790.56	   8790.56
383	   -994349	   8680.19	   8739.47	   8739.47	   8739.47
384	   -994216	   8812.38	   8700.29	   8700.29	   8700.29
385	   -994328	   8700.75	   8640.25	   8640.25	   8640.25
386	   -994577	    8451.5	   8565.73	   8565.73	   8565.73
387	   -994538	    8490.5	   8503.74	   8503.74	   8503.74
388	   -994489	   8539.25	   8449.99	   8449.99	   8449.99
