Data	etched_(PECVD_SiO2)_3min
Recipe	SINGH
Site Name	
Points	1501
X-Resolution	0.400000
X-Coord	-3523.85
Y-Coord	-7319.95
	       Raw	Intermediate	    Normal	 Roughness	  Waviness
381	    775329	   4687.44	   4704.01	   4704.01	   4704.01
382	    775261	   4619.19	   4731.98	   4731.98	   4731.98
383	    775460	   4818.56	   4764.54	   4764.54	   4764.54
384	    775566	   4924.81	   4769.67	   4769.67	   4769.67
385	    775370	   4728.63	   4732.49	   4732.49	   4732.49
386	    775174	   4532.44	      4703	      4703	      4703
387	    775275	   4633.25	   4725.84	   4725.84	   4725.84
388	    775616	   4974.63	    4763.6	    4763.6	    4763.6
389	    775494	   4852.19	    4754.6	    4754.6	    4754.6
390	    775186	   4544.38	   4712.69	   4712.69	   4712.69
391	    775281	   4639.75	   4689.06	   4689.06	   4689.06
392	    775468	   4826.19	   4679.22	   4679.22	   4679.22
393	    775301	   4659.25	   4655.18	   4655.18	   4655.18
394	    775120	   4478.25	    4637.5	    4637.5	    4637.5
395	    775300	   4658.19	   4658.59	   4658.59	   4658.59
396	    775399	   4757.88	   4705.97	   4705.97	   4705.97
397	    775374	   4732.94	   4750.26	   4750.26	   4750.26
398	    775445	   4803.38	   4779.32	   4779.32	   4779.32
399	    775479	   4838.06	    4790.3	    4790.3	    4790.3
400	    775409	   4767.63	   4789.17	   4789.17	   4789.17
401	    775382	   4740.56	   4792.24	   4792.24	   4792.24
402	    775472	    4830.5	   4804.07	   4804.07	   4804.07
403	    775509	   4867.38	   4812.62	   4812.62	   4812.62
404	    775399	   4757.88	   4817.98	   4817.98	   4817.98
405	    775427	   4786.06	   4833.43	   4833.43	   4833.43
406	    775579	   4937.81	   4851.96	   4851.96	   4851.96
407	    775533	   4891.19	   4853.56	   4853.56	   4853.56
408	    775409	   4767.63	   4842.98	   4842.98	   4842.98
409	    775484	   4842.44	    4837.6	    4837.6	    4837.6
410	    775530	      4889	   4835.26	   4835.26	   4835.26
411	    775431	   4789.31	   4827.08	   4827.08	   4827.08
412	    775462	   4820.75	    4812.9	    4812.9	    4812.9
413	    775492	   4851.06	   4792.92	   4792.92	   4792.92
414	    775342	   4700.44	   4775.89	   4775.89	   4775.89
415	    775372	   4730.81	   4782.03	   4782.03	   4782.03
416	    775470	   4828.31	   4816.09	   4816.09	   4816.09
417	    775510	   4868.44	   4861.56	   4861.56	   4861.56
418	    775553	   4911.81	    4902.2	    4902.2	    4902.2
419	    775587	   4945.38	   4929.46	   4929.46	   4929.46
420	    775634	   4993.06	   4942.58	   4942.58	   4942.58
421	    775527	   4885.75	   4959.12	   4959.12	   4959.12
422	    775534	   4892.25	   4999.65	   4999.65	   4999.65
423	    775848	   5206.56	   5042.94	   5042.94	   5042.94
424	    775811	   5169.75	   5050.26	   5050.26	   5050.26
425	    775476	   4834.81	   5047.38	   5047.38	   5047.38
426	    775582	   4941.06	   5090.14	   5090.14	   5090.14
427	    776068	   5426.56	   5150.46	   5150.46	   5150.46
428	    775916	   5274.88	   5157.24	   5157.24	   5157.24
429	    775545	   4903.13	   5126.14	   5126.14	   5126.14
430	    775717	   5075.44	   5120.51	   5120.51	   5120.51
431	    775937	   5295.44	   5135.04	   5135.04	   5135.04
432	    775776	   5135.06	   5131.43	   5131.43	   5131.43
433	    775639	   4997.38	   5121.55	   5121.55	   5121.55
434	    775776	   5135.06	   5129.63	   5129.63	   5129.63
435	    775909	   5267.25	   5137.32	   5137.32	   5137.32
436	    775721	   5079.75	   5126.42	   5126.42	   5126.42
437	    775676	   5034.25	   5117.34	   5117.34	   5117.34
438	    775809	   5167.56	   5128.03	   5128.03	   5128.03
439	    775800	   5158.88	   5150.69	   5150.69	   5150.69
440	    775765	   5123.13	   5179.91	   5179.91	   5179.91
441	    775872	   5230.44	   5213.73	   5213.73	   5213.73
442	    775961	   5319.31	   5238.46	   5238.46	   5238.46
443	    775857	   5215.25	    5251.7	    5251.7	    5251.7
444	    775819	   5177.31	   5273.61	   5273.61	   5273.61
445	    776027	   5385.44	   5306.92	   5306.92	   5306.92
446	    776042	   5400.56	   5328.77	   5328.77	   5328.77
447	    775888	   5246.69	   5337.15	   5337.15	   5337.15
448	    775979	   5337.75	   5350.55	   5350.55	   5350.55
449	    776084	   5442.88	   5365.79	   5365.79	   5365.79
450	    776015	    5373.5	   5371.73	   5371.73	   5371.73
451	    775928	   5286.75	    5383.4	    5383.4	    5383.4
452	    776047	      5406	   5414.32	   5414.32	   5414.32
453	    776207	   5565.31	   5443.36	   5443.36	   5443.36
